date,Chlorophyl,Turbidity,Salinity,Dissolved Oxygen,pH,Organic Matter,Suspended Matter,Temperature
2019-03-18,0.2432236432554838,-0.0890925442381871,-0.0890925442381871,5.833148049322576,8.217797904434391,,,
2019-03-23,0.2469735351990887,-0.0649483275565869,-0.0649483275565869,5.472485622518756,8.160107224690028,,,
2019-03-28,0.1709223444065104,-0.0365831502049523,-0.0365831502049523,4.955928786611126,8.053220550304866,,,
2019-04-02,0.1705865689121045,-0.031707977249725,-0.031707977249725,5.382419157981661,7.983037970883024,,,
2019-04-07,0.1443648265752675,-0.0228132390915045,-0.0228132390915045,5.314054633884158,7.989816932702957,,,
2019-04-12,0.144799330491796,-0.0053692959926845,-0.0053692959926845,6.456937722585685,7.967408753223979,,,
2019-04-17,0.1390541269435495,-0.0091686272111813,-0.0091686272111813,6.455191824148915,7.995325220626587,,,
2019-04-22,0.0809929226755092,-0.005774883792893,-0.005774883792893,33.11513356525981,7.639374434908796,,,
2019-04-27,0.1594327060851016,-0.029646867164709,-0.029646867164709,6.694560591739057,7.9920074972896895,,,
2019-05-02,0.1345807105482922,-0.0099329392533891,-0.0099329392533891,7.009836728930164,7.940015454884469,,,
2019-05-07,0.1263806464670148,-0.00058649344178939,-0.00058649344178939,6.373413068315081,7.996582138876563,,,
2019-05-12,0.1235275571316828,0.0182534372957109,0.0182534372957109,6.630204303235528,7.989761319315142,,,
2019-05-17,0.107439649507287,0.0197892466704204,0.0197892466704204,7.40177620430262,7.96821932067224,,,
2019-05-22,0.1299683232441288,0.0191524759008363,0.0191524759008363,7.83117402804884,7.967622591319855,,,
2019-05-27,0.1384128943788357,0.018464779155161,0.018464779155161,8.502956121890916,8.020446978319988,,,
2019-06-01,0.1214341021091532,0.0303349092144907,0.0303349092144907,8.717220541044297,7.95965924343795,,,
2019-06-06,0.1126753874118886,0.037290478210917,0.037290478210917,9.3083328926372,7.985928026229179,,,
2019-06-11,0.1071626732482626,0.042975234983607,0.042975234983607,9.450019949466798,7.954101893261536,,,
2019-10-04,0.1039744036900672,0.0477384331575574,0.0477384331575574,10.06978927843767,7.988303421122733,,,
2019-10-09,0.078307037850087,-0.1341912827080447,-0.1341912827080447,14.38099991572308,6.945519890025777,,,
2019-10-14,0.140400059361446,-0.2319837138909293,-0.2319837138909293,6.448090921492041,7.294430210934999,,,
2019-11-23,0.144331272108993,-0.2488696084662031,-0.2488696084662031,6.684011083243218,7.342032431989253,,,
2019-11-28,0.0989398295889436,-0.1906415152565091,-0.1906415152565091,5.505846348944046,6.887231894089878,,,
2019-12-03,0.0950844271245814,-0.1987285621996833,-0.1987285621996833,6.052893313975393,7.073905480247774,,,
2019-12-08,0.071711545198198,-0.1371332854631992,-0.1371332854631992,4.98044435531076,7.14389132984831,,,
2019-12-13,0.0826126442167481,-0.1805420082806822,-0.1805420082806822,6.162093153723727,7.001514356748965,,,
2019-12-18,0.1209561594512242,-0.1984549805376851,-0.1984549805376851,6.48261081591788,7.110935682228234,,,
2019-12-23,0.1234815031723799,-0.2275983753021417,-0.2275983753021417,7.165308948930836,7.054438266060975,,,
2019-12-28,0.0966171817560948,-0.1567713324909589,-0.1567713324909589,6.160163528822186,7.313124324637877,,,
2020-01-12,0.08242890102423,-0.2383218664332895,-0.2383218664332895,7.103103436116886,7.016293430880766,,,
2020-01-17,0.0686212851186795,-0.227114671251517,-0.227114671251517,7.396520755967989,7.0690254541171225,,,
2020-02-01,0.0531627817998804,-0.2007402401934442,-0.2007402401934442,7.808732571940752,6.7053215154659,,,
2020-02-06,0.048795765167314,-0.2142909663823523,-0.2142909663823523,7.311946944470451,7.075249049752469,,,
2020-02-11,0.071013657702222,-0.219451252864143,-0.219451252864143,7.414512035557262,7.037782364621836,,,
2020-02-16,0.0628777290581164,-0.2489782372926078,-0.2489782372926078,7.338347740113406,6.776014684530615,,,
2020-02-21,-0.0189343690995586,-0.3781204247006426,-0.3781204247006426,7.779108265148826,-0.5367177030533108,,,
2020-02-26,0.0922014009079141,-0.1788476106647891,-0.1788476106647891,6.9346056671604215,7.363167920225824,,,
2020-03-02,0.0672869622360785,-0.2373418305338844,-0.2373418305338844,7.853584246909906,7.486303903351974,,,
2020-03-07,0.1073630723513664,-0.1912737160722836,-0.1912737160722836,7.538523764151159,7.374948184470236,,,
2020-03-12,0.0743599991551018,-0.2672092639437603,-0.2672092639437603,8.528082021990645,5.893409879619248,,,
2020-03-17,0.1063682676155944,-0.385233875785115,-0.385233875785115,8.030334302207981,4.621947082122509,,,
2020-03-22,0.125800195043558,-0.2620036400129594,-0.2620036400129594,7.975548068804702,6.042426977937439,,,
2020-04-01,0.1222988561288782,-0.238388427517147,-0.238388427517147,8.036584403376219,7.940176336311162,,,
2020-04-06,0.1055419997147617,-0.1135135147517882,-0.1135135147517882,6.795498312222767,7.634259980500003,,,
2020-04-11,0.0854576721235658,-0.1341117314594751,-0.1341117314594751,6.186461003935121,7.322757257942382,,,
2020-04-16,0.0937207386519424,-0.1005488875569382,-0.1005488875569382,6.077375750387864,7.487541027274322,,,
2020-04-21,0.0852433040804402,-0.1156451941341188,-0.1156451941341188,7.554729514921923,7.559310004642869,,,
2020-04-26,0.1396221120078352,-0.1194038654738182,-0.1194038654738182,6.045176515954712,7.483977012292417,,,
2020-05-01,0.141865803023655,-0.12680846264266,-0.12680846264266,5.767500873161991,7.4945059910508895,,,
2020-05-06,0.1409056843091168,-0.109119490328254,-0.109119490328254,5.655277858075046,7.625265261738321,,,
2020-05-11,0.1538263587172379,-0.1206682867913695,-0.1206682867913695,5.860354501225475,7.649443731699716,,,
2020-05-16,0.1795699825170792,-0.1080310576818073,-0.1080310576818073,5.25508643599239,7.626294277916747,,,
2020-05-21,0.1646571989934714,-0.1101062795099993,-0.1101062795099993,5.363024187280876,7.715352126541678,,,
2020-05-26,0.1779316577368401,-0.1086280034537235,-0.1086280034537235,3.632718606401315,7.71884166612182,,,
2020-05-31,0.1803165111651861,-0.0862224898808318,-0.0862224898808318,3.8790342796490567,7.8441202080879,,,
2020-06-05,0.1524540874121439,-0.0737241690372297,-0.0737241690372297,4.169060305519253,7.725710367760284,,,
2020-06-10,0.1540932266097406,-0.1040547968021826,-0.1040547968021826,4.441254511602263,7.58779619282359,,,
2020-06-30,0.1650241346817519,-0.0885363248465856,-0.0885363248465856,4.34980869267753,7.702460267241332,,,
2020-09-28,0.1699650525784685,-0.1191433594056228,-0.1191433594056228,6.246875800232467,7.690926946728108,,,
2020-10-18,0.2098565879504486,-0.1606227491128456,-0.1606227491128456,6.066717174145144,7.614617287010969,,,
2020-10-23,0.1951119248970871,-0.2210520552358685,-0.2210520552358685,4.766273998746192,7.078563375408301,,,
2020-10-28,0.1771436509370414,-0.1897869576091711,-0.1897869576091711,4.3269149324423735,7.388395983209427,,,
2020-11-02,0.1678630350016647,-0.1548691242016663,-0.1548691242016663,3.826721396260695,7.497741905144197,,,
2020-11-07,0.1776153199853585,-0.1779100137576035,-0.1779100137576035,3.748097393732376,7.5167797352135475,,,
2020-11-12,0.1395164451103826,-0.1589202917640212,-0.1589202917640212,3.1560947180094265,7.315479500522337,,,
2020-11-17,0.0931306579040577,-0.1184811269619974,-0.1184811269619974,15.795578328237168,7.254027481256131,,,
2020-11-22,0.0986731238587458,-0.1513295380345892,-0.1513295380345892,5.900763204852308,7.066196724469231,,,
2020-11-27,0.1302009762494723,-0.1682032058960118,-0.1682032058960118,4.144730138700384,7.195473315305424,,,
2020-12-02,0.1301023059103684,-0.1697002971247156,-0.1697002971247156,4.2029865877536405,7.115409466276459,,,
2020-12-07,0.1533058765402394,-0.2084752701330773,-0.2084752701330773,4.893195422431208,7.214974070324143,,,
2020-12-17,0.1534449082791011,-0.2205908002166602,-0.2205908002166602,5.1363766314245884,7.175374493388333,,,
2020-12-22,0.1569946197977471,-0.1562248019056437,-0.1562248019056437,5.320972600522253,7.228999511579642,,,
2020-12-27,0.1762415635169475,-0.2160936808139787,-0.2160936808139787,5.444496314283855,7.289561685288853,,,
2021-01-01,0.1371384908032658,-0.1694519079642433,-0.1694519079642433,4.860504243029331,7.219720211327731,,,
2021-01-06,0.0749586820069562,-0.1400986693311873,-0.1400986693311873,4.118763358582112,7.189099651511105,,,
2021-01-16,0.1112795516714149,-0.1494643062178954,-0.1494643062178954,5.166253391201909,7.254147690016826,,,
2021-01-21,0.1254891433378997,-0.1600281555167006,-0.1600281555167006,5.277998310571765,7.38102835132708,,,
2021-01-26,0.1423884351305118,-0.2242308677380817,-0.2242308677380817,5.99971731501172,7.193209752242744,,,
2021-01-31,0.1487654414116182,-0.1485929611705629,-0.1485929611705629,6.634359521369938,4.501735775382616,,,
2021-02-05,0.1570509506738561,-0.2380873943542548,-0.2380873943542548,6.585411144845914,5.979911861186374,,,
2021-02-10,0.102928740174859,-0.108331191424882,-0.108331191424882,7.103399644582051,7.441946430245199,,,
2021-02-15,0.1620933673631643,-0.2377448723749045,-0.2377448723749045,6.2744745607841415,7.016927105110423,,,
2021-02-20,0.1666395243017334,-0.1289860077659375,-0.1289860077659375,5.796238946643201,7.683749996852917,,,
2021-02-25,0.1582940152123013,-0.1603095305874369,-0.1603095305874369,6.257459790214364,7.509285609748105,,,
2021-03-02,0.1712182622980846,-0.1901276914641174,-0.1901276914641174,5.865324283120137,7.308592710829686,,,
2021-03-07,0.1793241643690975,-0.1857337330744435,-0.1857337330744435,6.284958877994499,7.637912890825999,,,
2021-03-17,0.2068066802537355,-0.1841992710674438,-0.1841992710674438,5.8113124553341065,7.525668278126374,,,
2021-03-27,0.0636118257887676,-0.0463741196209753,-0.0463741196209753,18.055697157939267,7.463311332186026,,,
2021-04-01,0.1733735163609134,-0.1001864703853802,-0.1001864703853802,4.967096395042988,7.760533405726855,,,
2021-04-06,0.1716294391226768,-0.0994076003882003,-0.0994076003882003,4.709016982916123,7.832345831893003,,,
2021-04-11,0.1230823020876784,-0.0798304240936292,-0.0798304240936292,3.875506289295715,7.668555991171592,,,
2021-04-16,0.0982803866324102,-0.0625434150030882,-0.0625434150030882,3.633148140308114,7.640597510467278,,,
2021-04-26,0.1338204859355394,-0.0633570678852466,-0.0633570678852466,3.716656002664064,7.6964717977365105,,,
2021-05-06,0.1752358224995096,-0.0860185805217642,-0.0860185805217642,2.929266534142672,7.762375575141021,,,
2021-05-11,0.1636857207196522,-0.0831942188359308,-0.0831942188359308,3.0547177630990268,7.740724678784901,,,
2021-05-16,0.1848613189546216,-0.0798902690567996,-0.0798902690567996,3.622598830766892,7.863203840582871,,,
2021-05-21,0.161613043294737,-0.0731607990179885,-0.0731607990179885,3.735759958282008,7.711948519423472,,,
2021-05-26,0.1715074487247934,-0.0675079891708985,-0.0675079891708985,3.6568758038757183,7.872790267194091,,,
2021-07-05,0.1544137428280725,-0.048199071376504,-0.048199071376504,3.5344312535005638,7.847746094425143,,,
2021-10-13,0.1587013570902623,-0.0964979758226699,-0.0964979758226699,4.188247939082818,7.720703340971562,,,
2021-10-23,0.1653988237930407,-0.229889695814011,-0.229889695814011,5.049014344213953,7.380128406560362,,,
2021-10-28,0.1231502530650312,-0.1337859603538721,-0.1337859603538721,13.357240617581382,7.263017298762606,,,
2021-11-02,0.1718683640165213,-0.17954361687161,-0.17954361687161,3.885535164242697,7.569778997317665,,,
2021-11-07,0.1840303648605076,-0.1997891370836327,-0.1997891370836327,3.685688238321916,7.311619333924861,,,
2021-11-12,0.1241110056061821,-0.1484927324629202,-0.1484927324629202,4.234549915687802,7.483717558730799,,,
2021-11-27,0.1543288405892703,-0.1586104944469484,-0.1586104944469484,4.113212534805895,7.448181675189104,,,
2021-12-07,0.1319568336168647,-0.197681161461568,-0.197681161461568,4.024590096868632,7.270947745425578,,,
2021-12-12,0.0926586833758362,-0.1285404613985461,-0.1285404613985461,2.76477698831706,7.34299540385002,,,
2021-12-22,0.1732638351447372,-0.1884553478333558,-0.1884553478333558,4.274815585804515,7.297605394667499,,,
2021-12-27,0.1792997311245825,-0.2015447390202658,-0.2015447390202658,4.073340195502695,7.349472603487593,,,
2022-01-21,0.1527696219029711,-0.2018249051781747,-0.2018249051781747,4.280151918457344,7.36144704932681,,,
2022-01-26,0.1778933606955119,-0.2367974444017089,-0.2367974444017089,5.739582922368585,6.955857079863986,,,
2022-01-31,0.0492642677832298,-0.0494720586633667,-0.0494720586633667,3.5645999786895683,7.573339118374043,,,
2022-02-05,0.05525602138647,-0.050745533728172,-0.050745533728172,3.720432131654922,7.589492750831262,,,
2022-02-10,0.0521624954060271,-0.0436633352063368,-0.0436633352063368,3.801940755977468,7.650387536755369,,,
2022-02-15,0.0572405191814478,-0.0451076212261394,-0.0451076212261394,3.9868665074544265,7.605015582030734,,,
2022-02-20,0.0419391587819081,-0.0444745264440402,-0.0444745264440402,13.452794875133485,7.425436719563035,,,
2022-03-02,0.0580919496135587,-0.0423568469625998,-0.0423568469625998,3.8132968927188458,7.643862123888493,,,
2022-03-12,0.0656386101453767,-0.0311017460270749,-0.0311017460270749,3.958938235963288,7.703930201980077,,,
2022-03-17,0.0707048169278313,-0.0335159039482194,-0.0335159039482194,3.25266304093085,7.719672861154244,,,
2022-03-22,0.0697429787075097,-0.0289224172082229,-0.0289224172082229,3.061580317678579,7.767340546418437,,,
2022-03-27,0.0566038347667301,-0.0327584280622645,-0.0327584280622645,1.880115784878303,7.649998563926128,,,
2022-04-01,0.0592798991959097,-0.0358124439324554,-0.0358124439324554,1.8131472268195352,7.696435784501859,,,
2022-04-06,0.0707183241605516,-0.0297256395730862,-0.0297256395730862,2.465512303062072,7.730806420264017,,,
2022-04-16,0.0631651561689317,-0.0406717367223045,-0.0406717367223045,1.7552902052363633,7.699187076514366,,,
2022-04-26,0.0668368107427829,-0.0204103634827189,-0.0204103634827189,2.0428151057453263,7.738275737504635,,,
2022-05-01,0.0715884309340099,-0.0278180106529536,-0.0278180106529536,1.1239999090444743,7.709699032789999,,,
2022-05-06,0.0646327081533441,-0.0137888170330584,-0.0137888170330584,5.039549171964797,7.693613575925461,,,
2022-05-11,0.0833943289807952,-0.0122779150891404,-0.0122779150891404,1.3101815274848012,7.837236723583741,,,
2022-05-16,0.0981561935368633,-0.0070932987606263,-0.0070932987606263,2.4304601220865965,7.877789852375164,,,
2022-05-21,0.0850789478715608,-0.0121308130817693,-0.0121308130817693,1.5506192969346086,7.818627721399236,,,
2022-05-26,0.0924699297288798,-0.0055051867942958,-0.0055051867942958,1.6788354926010187,7.829691790637731,,,
2022-05-31,0.0837584222836907,-0.0122168221030697,-0.0122168221030697,1.8941799236197825,7.822549887519056,,,
2022-10-03,0.0912341281208648,-0.0017952111517204,-0.0017952111517204,3.5912890970913125,7.831985534759042,,,
2022-10-13,0.0448856723406432,-0.0605657267165226,-0.0605657267165226,7.663783558859994,7.534826499768542,,,
2022-10-18,0.0518609261570056,-0.0611707602823421,-0.0611707602823421,5.335808608326112,7.560048458728591,,,
2022-10-23,0.055468714473554,-0.0572825850334433,-0.0572825850334433,8.73769142695344,7.480692760952924,,,
2022-10-28,0.0529396261575163,-0.059057070462859,-0.059057070462859,4.111202752799488,7.565244967062656,,,
2022-11-02,0.0517315743072725,-0.0615780991568284,-0.0615780991568284,4.544222588466995,7.551117429878726,,,
2022-11-07,0.0487874510793721,-0.0547757550046826,-0.0547757550046826,4.099701395341411,7.5515124858073825,,,
2022-11-12,0.0452657143433564,-0.0572686401141351,-0.0572686401141351,4.1862282680591365,7.51151685994155,,,
2022-11-17,0.0329482439337665,-0.0646949128219152,-0.0646949128219152,3.656971209455428,7.328281647722565,,,
2022-11-22,0.0487323345748965,-0.0482680243930821,-0.0482680243930821,5.043332097269015,7.545457860020292,,,
2022-11-27,0.0388407235201749,-0.0551875149224375,-0.0551875149224375,4.288508707983856,7.506957835918903,,,
2022-12-02,0.0397974402872358,-0.0529013119287776,-0.0529013119287776,4.629287139102505,7.510669708590123,,,
2022-12-07,0.0409434439617671,-0.0514144043985389,-0.0514144043985389,4.840342977452186,7.541624425530213,,,
2022-12-17,0.049084806031805,-0.0451952127708498,-0.0451952127708498,5.022257965982411,7.591463026618595,,,
2022-12-22,0.044434606955502,-0.0685867219667414,-0.0685867219667414,4.985687080430243,7.517990092578433,,,
2022-12-27,0.0352143019798075,-0.058121132649196,-0.058121132649196,4.633803268731727,7.4878472470730815,,,
4/29/2016,,,,,,0.5193128,,
4/30/2016,,,,,,0.509203232,,
5/3/2016,,,,,,0.474950736,,
5/4/2016,,,,,,0.555739884,,
5/7/2016,,,,,,0.490789432,,
5/8/2016,,,,,,0.518728721,,
5/12/2016,,,,,,0.459794711,,
5/14/2016,,,,,,0.460732158,,
5/15/2016,,,,,,0.635205667,,
5/18/2016,,,,,,0.519313777,,
5/19/2016,,,,,,0.60484165,,
5/22/2016,,,,,,0.549176419,,
5/23/2016,,,,,,0.578891845,,
5/26/2016,,,,,,0.511182372,,
5/27/2016,,,,,,0.572715433,,
5/30/2016,,,,,,0.501463541,,
5/31/2016,,,,,,0.559851586,,
6/3/2016,,,,,,0.509048911,,
6/4/2016,,,,,,0.569494042,,
6/7/2016,,,,,,0.498192541,,
6/8/2016,,,,,,0.5211304,,
6/10/2016,,,,,,0.495465016,,
6/11/2016,,,,,,0.60358319,,
6/14/2016,,,,,,0.570882674,,
6/15/2016,,,,,,0.58199417,,
6/18/2016,,,,,,0.0,,
6/19/2016,,,,,,0.592380903,,
6/22/2016,,,,,,0.536982475,,
6/23/2016,,,,,,0.542153962,,
6/26/2016,,,,,,0.481873879,,
6/27/2016,,,,,,0.524958363,,
6/30/2016,,,,,,0.530409835,,
7/1/2016,,,,,,0.471509149,,
7/4/2016,,,,,,0.480262304,,
7/5/2016,,,,,,0.591908424,,
7/7/2016,,,,,,0.581118039,,
7/8/2016,,,,,,0.566988589,,
7/11/2016,,,,,,0.591049972,,
7/12/2016,,,,,,0.566199992,,
7/15/2016,,,,,,0.583496337,,
7/16/2016,,,,,,0.585716183,,
7/19/2016,,,,,,0.598875221,,
7/20/2016,,,,,,0.600206764,,
7/23/2016,,,,,,0.601869662,,
7/24/2016,,,,,,0.588719819,,
7/27/2016,,,,,,0.56888733,,
7/28/2016,,,,,,0.587645531,,
7/31/2016,,,,,,0.587358709,,
7/31/2016,,,,,,0.582117152,,
8/4/2016,,,,,,0.539127382,,
8/7/2016,,,,,,0.593105226,,
8/8/2016,,,,,,0.595202032,,
8/11/2016,,,,,,0.601165892,,
8/12/2016,,,,,,0.585627726,,
8/15/2016,,,,,,0.591213004,,
8/16/2016,,,,,,0.593501182,,
8/19/2016,,,,,,0.535732238,,
8/19/2016,,,,,,0.586969272,,
8/20/2016,,,,,,0.584961719,,
8/23/2016,,,,,,0.592594344,,
8/24/2016,,,,,,0.577322145,,
8/27/2016,,,,,,0.5724495,,
8/28/2016,,,,,,0.419508831,,
8/30/2016,,,,,,0.557813093,,
8/31/2016,,,,,,0.538074077,,
9/2/2016,,,,,,0.32077319,,
9/3/2016,,,,,,0.579022001,,
9/4/2016,,,,,,0.467949484,,
9/7/2016,,,,,,0.460977871,,
9/11/2016,,,,,,0.505490043,,
9/12/2016,,,,,,0.491634448,,
9/15/2016,,,,,,0.343472419,,
9/16/2016,,,,,,0.482222932,,
9/19/2016,,,,,,0.553035191,,
9/20/2016,,,,,,0.326530415,,
9/23/2016,,,,,,0.411024693,,
9/24/2016,,,,,,0.424330761,,
9/26/2016,,,,,,0.33992778,,
9/27/2016,,,,,,0.481998899,,
9/30/2016,,,,,,0.427661944,,
10/1/2016,,,,,,0.580997072,,
10/4/2016,,,,,,0.424931881,,
10/5/2016,,,,,,0.37562448,,
10/8/2016,,,,,,0.570893732,,
10/9/2016,,,,,,0.544419938,,
10/12/2016,,,,,,0.34711766,,
10/13/2016,,,,,,0.337247812,,
10/16/2016,,,,,,0.319333014,,
10/17/2016,,,,,,0.357506325,,
10/20/2016,,,,,,0.345378595,,
10/21/2016,,,,,,0.342598753,,
10/23/2016,,,,,,0.328407225,,
10/24/2016,,,,,,0.37671966,,
10/27/2016,,,,,,0.372397982,,
10/27/2016,,,,,,0.335530005,,
10/28/2016,,,,,,0.372825544,,
10/28/2016,,,,,,0.351471179,,
10/31/2016,,,,,,0.353471627,,
11/1/2016,,,,,,0.385072919,,
11/4/2016,,,,,,0.342234365,,
11/4/2016,,,,,,0.365818185,,
11/5/2016,,,,,,0.366912598,,
11/5/2016,,,,,,0.316563996,,
11/8/2016,,,,,,0.317403191,,
11/9/2016,,,,,,0.371521622,,
11/12/2016,,,,,,0.372450575,,
11/12/2016,,,,,,0.366035635,,
11/13/2016,,,,,,0.367314047,,
11/16/2016,,,,,,0.340900216,,
11/16/2016,,,,,,0.327094864,,
11/17/2016,,,,,,0.342291577,,
11/17/2016,,,,,,0.324603012,,
11/19/2016,,,,,,0.326165519,,
11/20/2016,,,,,,0.373614624,,
11/23/2016,,,,,,0.318616405,,
11/23/2016,,,,,,0.348311437,,
11/24/2016,,,,,,0.349475329,,
11/24/2016,,,,,,0.297521781,,
11/27/2016,,,,,,0.29894951,,
11/28/2016,,,,,,0.331488206,,
12/1/2016,,,,,,0.295110207,,
12/1/2016,,,,,,0.364767334,,
12/2/2016,,,,,,0.366030064,,
12/2/2016,,,,,,0.327036532,,
12/5/2016,,,,,,0.327873617,,
12/6/2016,,,,,,0.297502752,,
12/6/2016,,,,,,0.329670416,,
12/9/2016,,,,,,0.298389394,,
12/10/2016,,,,,,0.33930815,,
12/13/2016,,,,,,0.32077319,,
12/13/2016,,,,,,0.295927529,,
12/13/2016,,,,,,0.300534235,,
12/14/2016,,,,,,0.322089875,,
12/14/2016,,,,,,0.302419787,,
12/16/2016,,,,,,0.303667047,,
12/17/2016,,,,,,0.354321465,,
12/20/2016,,,,,,0.311578461,,
12/20/2016,,,,,,0.345551009,,
12/21/2016,,,,,,0.34619211,,
12/21/2016,,,,,,0.299072109,,
12/24/2016,,,,,,0.300569498,,
12/25/2016,,,,,,0.332869116,,
12/28/2016,,,,,,0.311174918,,
12/28/2016,,,,,,0.328351576,,
12/29/2016,,,,,,0.329534679,,
12/29/2016,,,,,,0.295547292,,
1/2/2017,,,,,,0.421965601,,
1/2/2017,,,,,,0.567336819,,
1/5/2017,,,,,,0.569358682,,
1/5/2017,,,,,,0.350428894,,
1/6/2017,,,,,,0.353053141,,
1/6/2017,,,,,,0.312320204,,
1/9/2017,,,,,,0.313272519,,
1/9/2017,,,,,,0.440415745,,
1/10/2017,,,,,,0.442291373,,
1/10/2017,,,,,,0.358515307,,
1/12/2017,,,,,,0.360255255,,
1/12/2017,,,,,,0.35935032,,
1/13/2017,,,,,,0.360413464,,
1/13/2017,,,,,,0.31363093,,
1/16/2017,,,,,,0.314993567,,
1/16/2017,,,,,,0.451649245,,
1/17/2017,,,,,,0.452175999,,
1/17/2017,,,,,,0.341847585,,
1/20/2017,,,,,,0.343095262,,
1/20/2017,,,,,,0.409127024,,
1/21/2017,,,,,,0.409204883,,
1/21/2017,,,,,,0.344757365,,
1/24/2017,,,,,,0.346520223,,
1/24/2017,,,,,,0.360888169,,
1/25/2017,,,,,,0.362350048,,
1/25/2017,,,,,,0.32408153,,
1/28/2017,,,,,,0.324727039,,
1/28/2017,,,,,,0.336458128,,
1/29/2017,,,,,,0.337533173,,
1/29/2017,,,,,,0.286562663,,
2/1/2017,,,,,,0.287981383,,
2/1/2017,,,,,,0.341843056,,
2/2/2017,,,,,,0.343248153,,
2/2/2017,,,,,,0.300381173,,
2/5/2017,,,,,,0.301549138,,
2/5/2017,,,,,,0.345810247,,
2/6/2017,,,,,,0.348671776,,
2/6/2017,,,,,,0.354641288,,
2/8/2017,,,,,,0.355885707,,
2/8/2017,,,,,,0.366918024,,
2/9/2017,,,,,,0.36756356,,
2/9/2017,,,,,,0.350907786,,
2/12/2017,,,,,,0.352861327,,
2/12/2017,,,,,,0.407277351,,
2/13/2017,,,,,,0.407299438,,
2/13/2017,,,,,,0.368427262,,
2/16/2017,,,,,,0.370995681,,
2/16/2017,,,,,,0.351005176,,
2/17/2017,,,,,,0.351303395,,
2/17/2017,,,,,,0.321185511,,
2/20/2017,,,,,,0.323607652,,
2/20/2017,,,,,,0.344029449,,
2/21/2017,,,,,,0.346357903,,
2/21/2017,,,,,,0.329163634,,
2/24/2017,,,,,,0.329135426,,
2/24/2017,,,,,,0.36736722,,
2/25/2017,,,,,,0.369748515,,
2/25/2017,,,,,,0.315809064,,
2/28/2017,,,,,,0.317291879,,
2/28/2017,,,,,,0.381696894,,
3/1/2017,,,,,,0.384386722,,
3/1/2017,,,,,,0.352608751,,
3/4/2017,,,,,,0.354464399,,
3/4/2017,,,,,,0.380111101,,
3/5/2017,,,,,,0.38187443,,
3/5/2017,,,,,,0.353951169,,
3/7/2017,,,,,,0.35587415,,
3/7/2017,,,,,,0.467714667,,
3/8/2017,,,,,,0.468321123,,
3/8/2017,,,,,,0.372397455,,
3/11/2017,,,,,,0.373832225,,
3/11/2017,,,,,,0.453559472,,
3/12/2017,,,,,,0.453748171,,
3/12/2017,,,,,,0.362218677,,
3/15/2017,,,,,,0.364699655,,
3/15/2017,,,,,,0.424670705,,
3/16/2017,,,,,,0.424246692,,
3/16/2017,,,,,,0.412564934,,
3/19/2017,,,,,,0.413034536,,
3/19/2017,,,,,,0.416418073,,
3/20/2017,,,,,,0.416687615,,
3/20/2017,,,,,,0.380259531,,
3/23/2017,,,,,,0.380273397,,
3/24/2017,,,,,,0.423033021,,
3/27/2017,,,,,,0.401495911,,
3/28/2017,,,,,,0.427435856,,
3/31/2017,,,,,,0.377455553,,
4/3/2017,,,,,,0.520213625,,
4/4/2017,,,,,,0.384227865,,
4/7/2017,,,,,,0.499177138,,
4/8/2017,,,,,,0.457849813,,
4/11/2017,,,,,,0.491458432,,
4/12/2017,,,,,,0.422545421,,
